category,service,waiting.time.minutes,session.minutes,customer.demeanor,resolved
Tickets,Phone,16.2526489838009,4.53905619879711,Nice,TRUE
Tickets,Phone,1.0860669844089,4.55747249883489,Neutral,TRUE
Tickets,Online,5.6858164690946,5.70334785658744,Nice,TRUE
Technology,Phone,9.82106603605704,11.6437451639174,Negative,TRUE
Technology,Online,1.01228488820401,9.38984342134429,Nice,TRUE
Tickets,Phone,16.5706557061025,6.26125593038532,Neutral,TRUE
Technology,Phone,8.88091929495205,10.104716934603,Nice,FALSE
Tickets,Phone,14.4775578009661,8.79920522774276,Negative,TRUE
Service,Phone,8.48582615956197,9.96770287928285,Neutral,TRUE
Tickets,Online,1.06352028602541,6.26011413173913,Neutral,TRUE
Technology,Phone,3.77341350348623,8.91850260019029,Nice,TRUE
Tickets,Phone,7.68091091913328,6.16855188495492,Neutral,TRUE
Technology,Phone,9.82745540591347,7.91777734350861,Neutral,FALSE
Tickets,Phone,13.8724740314713,6.3306774705673,Neutral,TRUE
Service,Phone,2.97040893760443,12.0299138172965,Nice,TRUE
Service,Online,3.95642211649185,7.44899383505328,Neutral,TRUE
Service,Phone,14.9623855995097,12.0669736317158,Negative,FALSE
Tickets,Phone,15.459755975997,6.75804766666177,Nice,TRUE
Tickets,Phone,1.12099758281997,6.48888660723146,Nice,TRUE
Service,Phone,0.761688197418152,9.48664408271256,Nice,TRUE
Service,Online,16.3789493790571,8.61729708313007,Nice,TRUE
Tickets,Phone,4.28173771049802,7.38339337477367,Nice,TRUE
Technology,Online,1.00626740698595,7.11183064500979,Nice,FALSE
Tickets,Online,7.99250133416901,6.48173256692777,Nice,TRUE
Technology,Phone,10.3895075083217,8.4119204022435,Nice,TRUE
Scheduling Change,Online,7.42493846240232,5.93407392845836,Neutral,TRUE
Scheduling Change,Phone,3.53294504448323,6.71621508666315,Nice,TRUE
Service,Phone,14.7104560375934,8.57969866100929,Neutral,TRUE
Technology,Online,16.6553655158085,10.5789418914478,Negative,TRUE
Tickets,Phone,1.02214577876052,6.03586169284985,Neutral,TRUE
Service,Phone,2.32848203669791,9.53687269345993,Nice,TRUE
Service,Phone,16.9091425075454,8.72260003191643,Neutral,TRUE
Tickets,Phone,3.3409124720526,9.01520388514422,Nice,FALSE
Scheduling Change,Phone,16.8901882836753,7.78924813203405,Nice,TRUE
Service,Phone,16.2904496206375,11.8488193918512,Neutral,TRUE
Tickets,Phone,3.50265237022253,7.50777701264552,Nice,TRUE
Tickets,Phone,10.5656722905139,7.99553913758032,Nice,TRUE
Scheduling Change,Phone,13.6310643171008,6.81750207897775,Nice,FALSE
Service,Online,1.11593719149133,10.8202872316616,Negative,TRUE
Service,Phone,16.4414870586437,9.61577892974516,Nice,FALSE
Tickets,Phone,8.99562216424385,7.04331911494482,Nice,TRUE
Technology,Phone,6.31887960328793,6.8237072806319,Neutral,TRUE
Service,Phone,0.730965507263642,8.77113822236578,Neutral,TRUE
Service,Phone,2.75204387559811,10.227888789299,Nice,TRUE
Service,Phone,13.4065092758219,9.2629668552885,Nice,TRUE
Service,Phone,8.16710701238454,10.7911201906332,Nice,TRUE
Tickets,Phone,0.940414369599502,7.91544143629958,Nice,TRUE
Tickets,Phone,14.2170396054586,7.07019828458328,Nice,TRUE
Tickets,Phone,1.03825439462746,6.74534981917017,Neutral,TRUE
Service,Phone,6.64182355642305,8.16158521616506,Neutral,TRUE
Service,Phone,15.1151854872227,9.96724783077482,Nice,TRUE
Tickets,Phone,15.6644384084985,5.47909983849843,Neutral,TRUE
Tickets,Phone,14.2766934864165,6.41500735143098,Nice,FALSE
Scheduling Change,Online,1.1240893934116,6.39716332402804,Nice,TRUE
Technology,Online,7.73001460282874,6.09758172028579,Nice,TRUE
Tickets,Phone,6.49028190711247,9.94979726092979,Negative,TRUE
Service,Phone,16.1615299530076,13.5686610637398,Negative,FALSE
Service,Phone,9.80537036735185,10.2107847687464,Nice,TRUE
Tickets,Online,1.01921399379331,9.13577567219573,Negative,TRUE
Tickets,Online,6.29645661825336,3.90620730159566,Neutral,TRUE
Scheduling Change,Phone,9.39516895834698,7.25094652239985,Nice,FALSE
Tickets,Phone,9.2083120016977,6.25575960160312,Neutral,FALSE
Tickets,Phone,2.61161085839081,5.61303001105689,Neutral,FALSE
Service,Online,3.44493426141297,9.5610303462974,Nice,TRUE
Tickets,Online,9.20162544008969,6.283864376387,Nice,TRUE
Tickets,Phone,7.07566690092186,6.17623337075653,Neutral,TRUE
Scheduling Change,Phone,3.69520621176362,9.30896501144826,Negative,TRUE
Tickets,Phone,0.928942269867622,9.95542790163597,Negative,FALSE
Tickets,Phone,1.7117262814207,7.29987414340642,Nice,TRUE
Tickets,Online,8.98276190348437,8.0396179453498,Nice,TRUE
Scheduling Change,Phone,6.80891711998993,8.27355687633089,Neutral,TRUE
Tickets,Phone,9.14010247312388,7.83200506441474,Nice,TRUE
Tickets,Phone,13.5690523709724,6.09019082732796,Neutral,TRUE
Service,Phone,7.324402331349,13.0045898206555,Negative,TRUE
Scheduling Change,Phone,16.4428519169638,9.58387646444429,Negative,TRUE
Scheduling Change,Online,9.6791591405914,7.10106251800828,Nice,TRUE
Scheduling Change,Phone,6.80708062726525,6.77708168850081,Nice,TRUE
Scheduling Change,Phone,7.1205344003296,5.40305828574372,Neutral,TRUE
Tickets,Phone,3.91664339670638,6.80172633868759,Nice,TRUE
Technology,Phone,8.90411521437654,8.27195517985774,Nice,FALSE
Technology,Phone,3.5545807942713,9.63215339728091,Nice,TRUE
Service,Phone,7.22803312465322,10.0521546716711,Neutral,TRUE
Technology,Phone,17.7010888202499,7.32771920785939,Neutral,TRUE
Tickets,Online,14.3963416994433,6.67293584562709,Nice,FALSE
Service,Phone,13.8362143680294,11.5947988276714,Nice,FALSE
Tickets,Online,15.1853921434918,6.10508299708689,Nice,FALSE
Service,Phone,15.6339377774367,13.6438581844337,Negative,FALSE
Tickets,Phone,2.99241535678881,5.34942793815054,Neutral,TRUE
Technology,Phone,3.00600596806815,8.26581880342715,Nice,FALSE
Service,Phone,0.925863110618936,8.96924342392448,Nice,TRUE
Tickets,Online,5.32717758755966,6.56952753770068,Nice,FALSE
Tickets,Phone,0.816340111757254,6.38213314951285,Nice,TRUE
Tickets,Phone,14.0067974542657,11.0341243784018,Negative,TRUE
Tickets,Phone,8.06242203144727,6.10748775203202,Neutral,TRUE
Tickets,Phone,14.3001401246706,6.18479387453526,Neutral,TRUE
Technology,Phone,6.13102799208926,8.06777082523266,Nice,TRUE
Tickets,Phone,8.85439482647127,6.99273863515147,Neutral,FALSE
Tickets,Phone,3.98905745307701,4.76926337463013,Neutral,TRUE
Service,Phone,13.6309956184383,9.77428272283276,Nice,TRUE
Tickets,Online,7.63556487581231,6.06378316785453,Nice,FALSE
Tickets,Phone,1.14610580137519,7.04024283944782,Nice,TRUE
Technology,Online,0.939443259452989,6.84661727175884,Nice,TRUE
Technology,Phone,1.15429713016582,7.41619574160303,Neutral,TRUE
Service,Phone,13.7561641893232,9.57812404797657,Nice,TRUE
Tickets,Phone,12.6229163263036,6.40725881946988,Neutral,TRUE
Technology,Phone,1.21087349304866,7.89854022959768,Neutral,TRUE
Tickets,Phone,16.8086698197148,8.30991218778178,Nice,TRUE
Tickets,Phone,7.66547251595666,4.61969740389381,Neutral,TRUE
Tickets,Online,3.90468524508569,4.62857906288725,Nice,TRUE
Technology,Phone,1.01402738921135,11.3730191624879,Nice,TRUE
Technology,Online,0.777324980696741,6.05549964457651,Nice,TRUE
Technology,Online,13.5420228977438,6.2333231063467,Nice,TRUE
Service,Online,6.75967494745365,8.4964044538313,Nice,TRUE
Service,Phone,16.2001902204176,11.2604879068485,Nice,FALSE
Tickets,Online,5.55011642486,6.5924752905732,Nice,TRUE
Scheduling Change,Phone,2.53224005975027,6.37589340675296,Neutral,TRUE
Tickets,Phone,16.1221339437066,6.8304643571876,Nice,TRUE
Tickets,Online,10.6628333443016,5.08879387243404,Nice,TRUE
Technology,Phone,3.2883985291779,6.59571363722093,Neutral,FALSE
Scheduling Change,Phone,15.8635032680534,7.6505222724068,Neutral,TRUE
Technology,Phone,11.7968306401416,8.6731688264846,Nice,TRUE
Service,Phone,7.89305123210518,7.74013357656281,Neutral,FALSE
Tickets,Phone,15.3871322191667,8.51543142726501,Negative,FALSE
Tickets,Phone,0.545975483909962,7.85813102197909,Nice,TRUE
Tickets,Phone,4.4121702214305,10.6637577803224,Negative,TRUE
Service,Online,9.85838481639997,10.0830753304858,Nice,TRUE
Tickets,Phone,5.44693011994868,6.94489922321436,Neutral,TRUE
Scheduling Change,Online,9.58367349931161,6.97150024870875,Nice,TRUE
Service,Phone,1.01576976661599,7.87299583890693,Neutral,TRUE
Scheduling Change,Phone,16.4358944794075,6.07586168186738,Neutral,TRUE
Tickets,Online,1.07571080209742,6.12593662756483,Nice,FALSE
Tickets,Online,14.0268434953288,5.36122060953373,Nice,TRUE
Tickets,Phone,1.13751294075287,10.8523445418228,Negative,TRUE
Tickets,Phone,3.64522761663969,9.79450323744286,Negative,TRUE
Technology,Phone,7.98437884749894,7.27800148600487,Neutral,FALSE
Tickets,Phone,3.35497052264586,7.33255240424299,Nice,TRUE
Technology,Phone,13.6974223710999,11.4878255323664,Negative,FALSE
Tickets,Phone,1.14038273620472,7.14121687025381,Nice,TRUE
Service,Phone,14.8995206048446,10.3367729964612,Nice,TRUE
Service,Phone,1.0735258594686,10.8435484483266,Nice,TRUE
Technology,Phone,1.0239681565273,6.40676323763242,Neutral,TRUE
Tickets,Phone,2.65148138197884,6.70118109130616,Neutral,TRUE
Technology,Online,15.2437357126274,8.07424784098767,Nice,TRUE
Scheduling Change,Phone,18.5492667366795,8.72800408192863,Nice,TRUE
Tickets,Phone,1.0253172340023,9.94893126116126,Negative,TRUE
Technology,Phone,8.79701042851889,7.74547701400084,Nice,TRUE
Tickets,Online,0.872619892927381,5.00439808785059,Neutral,TRUE
Tickets,Phone,3.88571796860734,8.37904003085235,Nice,TRUE
Service,Online,1.1462674757248,10.268620333284,Nice,TRUE
Service,Phone,8.33455529950718,10.1641283110577,Nice,FALSE
Technology,Phone,15.2292623958821,8.02810195733823,Neutral,TRUE
Tickets,Phone,1.04699209169217,11.2766178858623,Negative,TRUE
Service,Phone,17.006880550215,9.22800019996732,Nice,FALSE
Service,Phone,3.63399135377519,8.14799207999827,Neutral,TRUE
Service,Phone,1.19220069494209,10.1508443319816,Nice,TRUE
Tickets,Phone,2.92729889896111,7.13453519093874,Nice,TRUE
Tickets,Phone,4.04988136184994,7.04036382635076,Nice,FALSE
Scheduling Change,Phone,9.41406052560142,6.03561967479566,Neutral,TRUE
Scheduling Change,Phone,7.90951138703431,7.87667734160349,Nice,TRUE
Scheduling Change,Phone,0.947677517043851,8.73043550409856,Nice,TRUE
Technology,Phone,14.0744477910323,7.82560425728254,Nice,FALSE
Scheduling Change,Phone,4.01712584553912,7.11592875504646,Nice,TRUE
Tickets,Phone,3.77056203617036,7.5327064043315,Neutral,FALSE
Tickets,Phone,7.57473274010948,7.07802142477244,Nice,TRUE
Technology,Online,15.5942604423311,7.09683301971581,Nice,TRUE
Technology,Phone,13.4685690737193,7.41091477708957,Nice,TRUE
Technology,Phone,0.760360779317523,7.15359670021469,Neutral,TRUE
Technology,Phone,9.73298046319352,11.0042451301653,Negative,TRUE
Service,Online,16.8890204992135,9.39373671214643,Neutral,TRUE
Tickets,Phone,14.9592610908865,6.88347080753877,Nice,TRUE
Tickets,Phone,9.27480432088603,6.80798831765855,Neutral,TRUE
Scheduling Change,Phone,5.1886665633568,7.1231175807762,Nice,TRUE
Tickets,Phone,3.12724654837929,5.75646309456398,Nice,TRUE
Tickets,Online,0.723412844343463,6.40918897196122,Nice,TRUE
Service,Online,0.861868647163218,9.60282418893951,Nice,TRUE
Scheduling Change,Phone,0.979767314869663,9.67633712597239,Negative,FALSE
Tickets,Phone,1.0860621232333,5.01802344714039,Neutral,TRUE
Technology,Phone,8.32450753297435,8.81859276916005,Nice,TRUE
Service,Phone,7.97149026280841,7.66657002608623,Neutral,TRUE
Service,Phone,1.00672140413866,9.60775463870797,Nice,TRUE
Tickets,Phone,6.9100491441824,10.0280264520817,Negative,TRUE
Scheduling Change,Online,13.639608393339,7.66749540100082,Neutral,TRUE
Technology,Phone,10.6388823252918,8.31026862953563,Nice,TRUE
Service,Phone,1.06006516367616,8.3736177057602,Neutral,TRUE
Service,Online,8.17135278309441,10.2402174007583,Nice,TRUE
Tickets,Phone,3.57908946599122,5.96337623227165,Nice,TRUE
Tickets,Phone,14.3941994473922,6.43881832483947,Neutral,FALSE
Tickets,Phone,6.81548781260775,4.7233254898041,Neutral,TRUE
Technology,Phone,4.3883558094454,7.47413790153455,Nice,TRUE
Tickets,Online,18.489136922457,6.03026865993618,Nice,TRUE
Tickets,Online,0.99330623503688,7.59978212720643,Nice,TRUE
Service,Phone,7.21783733925401,10.9741817946727,Nice,TRUE
Service,Phone,9.50250639886096,8.95467551570145,Neutral,TRUE
Service,Phone,8.67012225314967,9.7947143516629,Nice,FALSE
Tickets,Phone,10.4600162877945,6.83776043688813,Neutral,TRUE
Scheduling Change,Online,8.91366229838566,6.23810932229538,Nice,TRUE
Service,Online,15.4399971741565,12.5573585269098,Negative,TRUE
Technology,Phone,9.81066661640627,6.87641657737747,Neutral,TRUE
Scheduling Change,Phone,7.52540240622501,9.83343021680451,Nice,TRUE
Service,Phone,15.3718562238227,13.5985186340942,Negative,TRUE
Technology,Phone,14.5921037549737,7.8476782996862,Neutral,TRUE
Scheduling Change,Phone,13.8108412209992,8.38922720282661,Nice,TRUE
Service,Phone,7.13788086892824,9.12909910579197,Neutral,TRUE
Service,Phone,0.721525094468894,8.50452887159653,Neutral,FALSE
Scheduling Change,Online,2.73158199506494,7.0688207065395,Nice,FALSE
Scheduling Change,Phone,2.56780064206332,6.98774233047295,Neutral,TRUE
Tickets,Phone,3.7219640062551,8.35377634093961,Nice,FALSE
Tickets,Phone,3.30281535711179,5.43180022255457,Neutral,TRUE
Tickets,Phone,3.90469743565024,6.24790837780204,Neutral,TRUE
Scheduling Change,Phone,2.84848801508716,7.86832015650375,Nice,TRUE
Technology,Phone,3.59240360449771,8.92928068218979,Nice,TRUE
Technology,Online,1.01234429308024,8.14703291037854,Nice,TRUE
Service,Online,14.9570145861573,11.0978645297862,Negative,FALSE
Tickets,Phone,16.057658398162,10.5011744362949,Negative,TRUE
Service,Phone,1.04907040811716,11.8807572622984,Nice,TRUE
Tickets,Phone,18.038964296835,7.74366194825819,Nice,TRUE
Service,Phone,14.6755505793723,9.1172869750609,Neutral,TRUE
Tickets,Online,3.65219115070833,4.33669312840095,Nice,FALSE
Tickets,Phone,14.7317101185478,6.72999458016591,Nice,TRUE
Scheduling Change,Phone,3.17877174643213,9.65846565676726,Negative,FALSE
Tickets,Phone,8.9926222945388,6.01369368634381,Neutral,TRUE
Tickets,Phone,10.2547481490572,6.50025138872027,Neutral,TRUE
Tickets,Phone,8.97479957166967,5.38952424042073,Neutral,FALSE
Technology,Online,3.56476013968576,5.0494664153106,Neutral,FALSE
Tickets,Phone,12.2175542694681,7.89063585367153,Nice,TRUE
Technology,Phone,16.0273294775098,9.31193779767372,Nice,TRUE
Tickets,Online,1.19322460358083,4.62732265477887,Neutral,TRUE
Technology,Phone,8.71303498221715,7.62379226010657,Neutral,FALSE
Tickets,Online,1.22788073069099,5.44817500476993,Nice,TRUE
Technology,Phone,8.63511017908952,8.15050827164171,Nice,FALSE
Scheduling Change,Online,9.74575088921552,5.74649663979856,Nice,TRUE
Technology,Phone,7.37808928584851,8.44236960537191,Neutral,TRUE
Technology,Phone,7.32054376901069,8.0056388928417,Neutral,TRUE
Tickets,Phone,6.24221362265181,7.43361293210689,Nice,TRUE
Scheduling Change,Online,6.7143438661084,4.98349712757981,Nice,TRUE
Tickets,Phone,13.9018993684036,7.97660993227522,Nice,TRUE
Tickets,Phone,15.7737193353062,5.85911037911901,Nice,TRUE
Service,Online,6.1204497656625,8.90441480446697,Nice,TRUE
Service,Phone,15.6825090119087,12.7727648840478,Negative,TRUE
Service,Phone,1.19970669891835,9.97552673749109,Nice,TRUE
Service,Online,15.1145297652147,9.62021462300858,Nice,TRUE
Tickets,Phone,15.0524380156675,7.93740341285585,Nice,TRUE
Scheduling Change,Phone,14.796077848963,6.75828835650286,Nice,TRUE
Tickets,Online,0.960575753181999,6.37370681906773,Nice,TRUE
Scheduling Change,Phone,1.15747192502658,6.81612991141237,Nice,FALSE
Technology,Phone,3.86586336560161,8.32717635090143,Nice,TRUE
Tickets,Phone,16.673611405792,4.4137840272325,Neutral,TRUE
Tickets,Online,15.1202045950052,9.53857428092335,Negative,TRUE
Tickets,Phone,8.87883510255981,6.14168319064239,Neutral,TRUE
Tickets,Phone,16.6125268485663,7.9230055662206,Neutral,TRUE
Tickets,Phone,0.859508910086296,7.38006777384072,Nice,TRUE
Technology,Online,16.5875719040674,6.72809118503341,Nice,TRUE
Tickets,Phone,1.05049565121252,4.7231726514566,Neutral,TRUE
Scheduling Change,Phone,3.76146172212898,6.01471192591034,Nice,FALSE
Service,Phone,1.34740978238824,8.77248920762506,Nice,TRUE
Service,Phone,3.08507358282718,8.67076571553617,Neutral,TRUE
Service,Phone,15.2158890259514,9.42301938003984,Neutral,TRUE
Service,Online,0.657036567317675,6.56019056368877,Neutral,TRUE
Tickets,Phone,7.1081575818887,7.87420474567508,Nice,TRUE
Tickets,Phone,9.35151594752149,6.11259537229062,Neutral,TRUE
Scheduling Change,Online,15.643754322378,9.61988163090493,Negative,TRUE
Scheduling Change,Phone,4.26072671709025,10.5862168239376,Negative,TRUE
Service,Phone,8.51800850615831,14.7980368093518,Negative,TRUE
Tickets,Phone,3.16069445792585,8.23173336831883,Neutral,TRUE
Technology,Phone,17.9542290491433,10.1027216117932,Nice,FALSE
Technology,Phone,8.38803989818319,6.61083170484008,Nice,TRUE
Tickets,Phone,8.02850753255299,7.10178467133315,Nice,TRUE
Tickets,Phone,5.80900889066785,7.01166062918231,Nice,TRUE
Service,Online,8.6017759758949,8.60680021967047,Neutral,TRUE
Tickets,Online,14.5731019623439,3.98159669275955,Neutral,TRUE
Tickets,Phone,8.5845072041275,10.4029617707761,Negative,TRUE
Tickets,Online,13.6109462291981,5.31474552290852,Nice,TRUE
Scheduling Change,Phone,8.6791372758301,11.5744031077678,Negative,TRUE
Scheduling Change,Phone,8.91402255564993,8.72530425775641,Nice,TRUE
Scheduling Change,Phone,0.924609860879955,8.25812692625174,Nice,TRUE
Scheduling Change,Phone,0.888824357958578,7.0413899907983,Nice,TRUE
Service,Online,4.49354656306311,8.82425187366041,Nice,TRUE
Technology,Phone,13.5175773281349,10.7719328261977,Negative,TRUE
Tickets,Phone,3.35682691851711,7.7592725115514,Neutral,TRUE
Technology,Phone,0.855166927730422,8.32754716683779,Neutral,TRUE
Technology,Online,9.12996252309522,7.5811543222781,Nice,TRUE
Tickets,Phone,1.02888252268364,8.03851830077123,Nice,TRUE
Scheduling Change,Online,8.92582620652103,8.32955502467388,Nice,TRUE
Scheduling Change,Phone,15.4292434582045,6.54495035669852,Neutral,TRUE
Service,Phone,15.6390559753541,13.5100902010374,Negative,FALSE
Tickets,Online,3.13310167223574,6.55501506467852,Nice,TRUE
Service,Phone,6.48310320651574,10.1010375253954,Nice,TRUE
Technology,Phone,9.20403262921502,7.29212421659571,Nice,FALSE
Service,Phone,0.618216657315819,14.4691585421766,Negative,FALSE
Technology,Phone,12.9683562347507,8.08846718944813,Nice,TRUE
Tickets,Phone,0.944202170030496,7.76510149702933,Nice,TRUE
Service,Phone,5.82953426693703,9.8845407915416,Nice,TRUE
Tickets,Phone,11.4725958472386,7.81904311291098,Nice,TRUE
Scheduling Change,Phone,15.5309894005862,10.9504194182452,Negative,TRUE
Tickets,Online,1.08177063154087,4.04898040076354,Neutral,TRUE
Technology,Phone,1.07637277316678,6.43588042416686,Neutral,TRUE
Scheduling Change,Phone,16.0545743635064,8.64511233357771,Negative,FALSE
Technology,Phone,0.828984626114489,8.58042811575063,Neutral,FALSE
Tickets,Phone,17.2249144042513,7.47822847348898,Nice,TRUE
Tickets,Phone,8.08011994055299,6.17000939764992,Neutral,TRUE
Tickets,Phone,7.59158823479314,6.07509327596615,Neutral,FALSE
Scheduling Change,Phone,7.67225013423589,8.58019283662833,Nice,TRUE
Service,Phone,15.4650540911615,10.3424885301393,Nice,TRUE
Tickets,Phone,2.97214714116491,6.64595831916844,Nice,TRUE
Tickets,Online,5.49755688572226,6.2669417183201,Nice,TRUE
Tickets,Online,3.0379788069553,6.94364067190116,Nice,TRUE
Service,Online,8.8669490596062,9.22316837811694,Nice,TRUE
Tickets,Phone,8.35171176472853,6.145415349355,Nice,TRUE
Service,Phone,17.1766584151292,10.3178565446831,Nice,TRUE
Tickets,Phone,0.872415070934391,6.82432704223543,Nice,TRUE
Tickets,Phone,3.29198760707776,6.5185025676889,Neutral,FALSE
Tickets,Phone,9.26428159284423,7.1223815438221,Nice,TRUE
Scheduling Change,Online,13.6003755924483,7.64321900740261,Neutral,TRUE
Service,Phone,15.2555103741725,13.3258306325872,Negative,TRUE
Technology,Phone,8.14581692126829,7.44001611723481,Nice,FALSE
Tickets,Phone,0.843035088489818,6.9046909503573,Nice,FALSE
Technology,Phone,2.81406522220253,7.70829142709968,Nice,TRUE
Tickets,Phone,1.06611053871893,8.42070581688463,Nice,TRUE
Service,Phone,14.720798567719,9.58371628038865,Nice,TRUE
Tickets,Online,0.789512190715699,5.73523708481101,Nice,TRUE
Tickets,Online,4.00178035205504,6.99815934243475,Nice,TRUE
Scheduling Change,Phone,6.33220535426798,8.84863362664978,Nice,TRUE
Tickets,Online,9.75635336729975,6.76862022681324,Nice,FALSE
Technology,Phone,15.4550014746981,7.92836983643025,Neutral,TRUE
Technology,Phone,3.91046599184281,10.8399983505867,Negative,TRUE
Service,Phone,15.8301334467249,13.0889780096901,Negative,TRUE
Service,Phone,9.09535242548558,8.90638746768722,Neutral,TRUE
Service,Phone,15.1700881688618,10.4825138244192,Nice,FALSE
Service,Phone,6.03148381773431,10.3885136233422,Nice,TRUE
Scheduling Change,Phone,6.69742796861065,6.50118649709367,Nice,TRUE
Tickets,Phone,1.04080469317533,6.84689484033475,Nice,TRUE
Tickets,Phone,3.40135820259344,6.17122281451051,Neutral,TRUE
Tickets,Online,8.19377107333762,6.48440979483493,Neutral,TRUE
Scheduling Change,Phone,13.0915411271854,10.3990441507139,Negative,TRUE
Tickets,Phone,8.35245605593054,7.30202491575559,Nice,TRUE
Technology,Phone,17.2649905680328,8.16151962950685,Nice,TRUE
Tickets,Phone,14.6755437207248,5.26492561522888,Neutral,TRUE
Service,Phone,10.1106964148539,14.1886304734576,Negative,FALSE
Technology,Phone,14.1483588525545,7.8253268828594,Neutral,TRUE
Technology,Online,4.04029564608198,4.81067322271543,Neutral,FALSE
Tickets,Phone,2.99308913217025,6.41264336683911,Neutral,TRUE
Tickets,Phone,8.21182936332337,7.46291110667676,Nice,TRUE
Tickets,Phone,8.32839955899303,6.22344396167675,Neutral,TRUE
Service,Phone,8.88179132480764,13.0747603031879,Negative,TRUE
Technology,Phone,16.5785198645155,7.80064043260005,Neutral,FALSE
Tickets,Phone,16.8955602435393,8.74341301416434,Nice,TRUE
Technology,Online,10.1200406763237,7.59802569108395,Nice,TRUE
Tickets,Phone,5.84932815140665,6.73363376776092,Neutral,TRUE
Technology,Phone,1.1247840267891,7.19111127113503,Neutral,TRUE
Service,Phone,0.795535781758867,9.07211281130989,Neutral,TRUE
Tickets,Phone,7.52672534858498,7.53374607044124,Neutral,TRUE
Technology,Phone,1.40437102054565,7.67276143167229,Nice,TRUE
Service,Phone,7.49304845693123,9.52045493690865,Neutral,TRUE
Service,Phone,14.058838854204,10.0583939539747,Nice,TRUE
Service,Online,2.48015512338881,8.02366685289473,Nice,TRUE
Service,Phone,3.53251621944221,9.71233090713206,Nice,TRUE
Tickets,Phone,8.11011060080674,6.13760851278303,Neutral,TRUE
Service,Phone,3.52658115465484,11.8568448210018,Nice,TRUE
Service,Phone,3.31616307569046,9.43040090781143,Nice,TRUE
Service,Online,7.18427355960762,8.35485815772565,Neutral,TRUE
Service,Phone,3.22508953763925,9.2158684462888,Neutral,TRUE
Technology,Online,15.5066564962348,10.0153783127756,Negative,FALSE
Technology,Phone,3.52727393966297,7.89520825987535,Nice,TRUE
Technology,Phone,13.2046101418584,11.1929949365255,Negative,TRUE
Tickets,Phone,9.19436673913908,5.94150670040918,Nice,FALSE
Tickets,Phone,0.680944109048839,7.450616996843,Nice,TRUE
Service,Phone,16.6048616688835,10.0836021557915,Neutral,TRUE
Tickets,Phone,6.4788265003593,8.69365306212476,Nice,TRUE
Service,Phone,6.31491175571836,10.0943243177914,Nice,TRUE
Technology,Phone,17.0259614430969,7.84320183541363,Neutral,FALSE
Tickets,Phone,14.9598191767893,4.40900067177495,Neutral,TRUE
Tickets,Phone,3.43966565478606,7.04236067655594,Nice,TRUE
Tickets,Phone,7.36501792268105,6.35981326571627,Neutral,TRUE
Scheduling Change,Phone,14.3125824232351,7.36109454739248,Neutral,FALSE
Scheduling Change,Phone,16.6841585539403,8.57562518260013,Nice,TRUE
Technology,Phone,7.33853305239014,10.868046729919,Negative,TRUE
Tickets,Online,2.98658980737097,7.41589257206429,Negative,TRUE
Scheduling Change,Phone,16.3067865094353,7.58059690930395,Nice,FALSE
Tickets,Phone,15.1839933085475,8.12737853762862,Nice,TRUE
Tickets,Phone,1.27906238260839,5.61731703199024,Neutral,TRUE
Service,Phone,2.80623416288297,15.1147484290416,Negative,TRUE
Scheduling Change,Phone,3.41740425570463,6.21254572802044,Neutral,TRUE
Service,Phone,8.80637010741049,9.37253350946259,Neutral,FALSE
Service,Phone,16.2022259339285,10.4381758063251,Nice,TRUE
Technology,Phone,0.863478699367348,5.66196472641046,Neutral,TRUE
Service,Phone,0.89705344817236,11.1249800070794,Nice,TRUE
Service,Phone,15.9775822935575,13.0879799725271,Negative,FALSE
Tickets,Phone,16.9605794497116,5.83138529273917,Nice,TRUE
Service,Phone,0.897894277255488,10.4980537400062,Neutral,TRUE
Service,Phone,15.8518500379362,10.0194737312776,Nice,TRUE
Service,Online,1.08752594108947,9.06953338914925,Neutral,TRUE
Tickets,Online,14.8009518109017,5.26525787484874,Nice,FALSE
Service,Phone,13.880058862146,10.0283502962463,Neutral,TRUE
Service,Phone,2.90524413093231,10.4746906234157,Nice,TRUE
Scheduling Change,Online,8.67009602730242,6.17776205230599,Nice,TRUE
Scheduling Change,Online,14.1236160359139,5.70407231204704,Neutral,TRUE
Service,Phone,14.6748669440062,8.84250959751352,Nice,TRUE
Tickets,Phone,7.82331101876189,10.0425287140036,Negative,TRUE
Tickets,Phone,15.9679498394506,6.00385755081834,Nice,TRUE
Service,Online,0.970660778897562,8.79270662082281,Nice,TRUE
Tickets,Phone,8.35534150648237,8.80240278802715,Nice,FALSE
Tickets,Phone,14.5396188536836,6.05766887303445,Nice,FALSE
Service,Phone,7.68184668681937,8.15233729849704,Neutral,FALSE
Tickets,Phone,1.07431562734465,7.35630719180381,Nice,TRUE
Tickets,Phone,7.66290758997543,7.36973750683577,Nice,TRUE
Technology,Phone,1.18149766906033,6.27899861666377,Neutral,TRUE
Technology,Phone,2.97904932396275,7.77775325190194,Nice,TRUE
Scheduling Change,Phone,7.42991001337911,6.99359131489821,Nice,TRUE
Tickets,Online,3.86226212811754,5.67539555845059,Nice,TRUE
Service,Phone,0.808113437443384,9.98249782284091,Neutral,TRUE
Service,Phone,0.945491686338944,8.84872354183456,Neutral,TRUE
Technology,Phone,7.38261633907785,9.05961069122852,Nice,FALSE
Scheduling Change,Online,3.62744712718791,6.3843963793964,Nice,TRUE
